id,eval_id,experiment,subject,relation,object,out,OK,DIR,BOOL,LIT,LEX,SEM,ENT,DESC,COR,ref,rel_desc,semsim,contr,agree,perpl
186,50,rel2text_mask_mask/seed_1,Phosphatidylethanolamine binding protein 1,encodes bio chem entity,Raf kinase inhibitor protein,Phosphatidylethanolamine binding protein 1 interacts with Raf kinase inhibitor protein.,,,,,,x,,,,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,Another BioChemEntity encoded by this one.,4.483482361,15.51759392,54.63817716,4.344209194
186,50,rel2text_fewshot100/seed_1,Phosphatidylethanolamine binding protein 1,encodes bio chem entity,Raf kinase inhibitor protein,Phosphatidylethanolamine binding protein 1 encodes bio chemokine inhibitor protein 1.,,,,,,x,,,,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,Another BioChemEntity encoded by this one.,3.985717773,96.02902532,1.133633219,4.179758072
186,50,webnlg/seed_1,Phosphatidylethanolamine binding protein 1,encodes bio chem entity,Raf kinase inhibitor protein,The protein phosphatidylethanolamine binding protein 1 is an element of the raf kinase inhibitor protein.,,,,,x,x,,,,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,Another BioChemEntity encoded by this one.,4.865633488,0.6812593434,97.34321237,3.900579691
186,50,rel2text_desc_concat/seed_1,Phosphatidylethanolamine binding protein 1,encodes bio chem entity,Raf kinase inhibitor protein,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,x,,,,,,,,,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,Another BioChemEntity encoded by this one.,5,0.5161768291,98.83483052,4.533919334
186,50,rel2text/seed_1,Phosphatidylethanolamine binding protein 1,encodes bio chem entity,Raf kinase inhibitor protein,Phosphatidylethanolamine binding protein 1 encodes bio chem entity.,,,,,,x,,,,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,Another BioChemEntity encoded by this one.,3.557574511,78.9947629,8.87882933,5.281020164
186,50,kelm,Phosphatidylethanolamine binding protein 1,encodes bio chem entity,Raf kinase inhibitor protein,Phosphatidylethanolamine binding protein 1 encodes bio chem entity Raf kinase inhibitor protein.,,,,x,,,,,,Phosphatidylethanolamine binding protein 1 encodes Raf kinase inhibitor protein.,Another BioChemEntity encoded by this one.,4.298175812,5.733277276,44.82047558,5.73652935
130,51,rel2text/seed_1,Two Dogmas of Empiricism,about,Logical positivism,Two Dogmas of Empiricism is a book on Logical positivism.,,,,,,x,,,,Two Dogmas of Empiricism was an article about Logical positivism.,The subject matter of the content.,3.734370232,99.74853992,0.0789004378,4.81779623
130,51,kelm,Two Dogmas of Empiricism,about,Logical positivism,Two Dogmas of Empiricism is about Logical positivism.,x,,,,,,,,,Two Dogmas of Empiricism was an article about Logical positivism.,The subject matter of the content.,5,0.5790586118,98.59527349,5.301025391
130,51,rel2text_desc_concat/seed_1,Two Dogmas of Empiricism,about,Logical positivism,Two Dogmas of Empiricism is a book about Logical positivism.,,,,,,x,,,,Two Dogmas of Empiricism was an article about Logical positivism.,The subject matter of the content.,3.829939365,99.73905683,0.08115632227,4.770098686
130,51,webnlg/seed_1,Two Dogmas of Empiricism,about,Logical positivism,Two Dogmas of Empiricism is about Logical positivism.,x,,,,,,,,,Two Dogmas of Empiricism was an article about Logical positivism.,The subject matter of the content.,5,0.5790586118,98.59527349,5.301024437
130,51,rel2text_fewshot100/seed_1,Two Dogmas of Empiricism,about,Logical positivism,The Two Dogmas of Empiricism are about Logical positivism.,x,,,,,,,,,Two Dogmas of Empiricism was an article about Logical positivism.,The subject matter of the content.,4.897421837,1.359304879,96.82272077,4.877705097
130,51,rel2text_mask_mask/seed_1,Two Dogmas of Empiricism,about,Logical positivism,The Two Dogmas of Empiricism is a critique of Logical positivism.,,,,,,x,,,,Two Dogmas of Empiricism was an article about Logical positivism.,The subject matter of the content.,4.824980259,0.5119529087,34.02543664,4.281025887
597,52,rel2text_fewshot100/seed_1,General Motors W platform,vehicle,Oldsmobile Intrigue,The Oldsmobile Intrigue is based on the General Motors W platform.,,,,,,,x,x,,General Motors W platform is used for the Oldsmobile Intrigue.,vehicle that uses a specific automobile platform,5,0.2881163731,99.17035103,4.859365463
597,52,webnlg/seed_1,General Motors W platform,vehicle,Oldsmobile Intrigue,The General Motors W platform is the Oldsmobile Intrigue.,,x,,,,,,,,General Motors W platform is used for the Oldsmobile Intrigue.,vehicle that uses a specific automobile platform,5,3.667812049,95.37492394,5.617675304
597,52,rel2text_desc_concat/seed_1,General Motors W platform,vehicle,Oldsmobile Intrigue,General Motors W platform is used in the Oldsmobile Intrigue.,,,,,,,,,,General Motors W platform is used for the Oldsmobile Intrigue.,vehicle that uses a specific automobile platform,5,0.9493242949,98.47773314,5.494316101
597,52,rel2text_mask_mask/seed_1,General Motors W platform,vehicle,Oldsmobile Intrigue,General Motors W platform is a derivative of Oldsmobile Intrigue.,,,,,,x,,,,General Motors W platform is used for the Oldsmobile Intrigue.,vehicle that uses a specific automobile platform,4.656506062,12.80706972,71.8098104,5.393107891
597,52,rel2text/seed_1,General Motors W platform,vehicle,Oldsmobile Intrigue,Oldsmobile Intrigue is a vehicle that is part of the General Motors W platform.,,,,,,,,,,General Motors W platform is used for the Oldsmobile Intrigue.,vehicle that uses a specific automobile platform,4.733370781,0.4620092921,98.85163307,4.498288631
597,52,kelm,General Motors W platform,vehicle,Oldsmobile Intrigue,The General Motors W platform uses the Oldsmobile Intrigue.,,,,,,x,,,,General Motors W platform is used for the Oldsmobile Intrigue.,vehicle that uses a specific automobile platform,5,2.468066104,96.69350386,5.671836376
748,53,rel2text/seed_1,Wuxi Metro,passengers per day,223200,Wuxi Metro has 223200 passengers per day.,x,,,,,,,,,Wuxi Metro provides transport to 223200 passengers each day.,Number of passengers per day.,4.709945679,0.5364636891,98.83568883,6.269338608
748,53,webnlg/seed_1,Wuxi Metro,passengers per day,223200,Wuxi Metro has a total of 223200 passengers per day.,x,,,,,,,,,Wuxi Metro provides transport to 223200 passengers each day.,Number of passengers per day.,4.752667427,1.20243635,97.46899009,5.209004879
748,53,rel2text_desc_concat/seed_1,Wuxi Metro,passengers per day,223200,Wuxi Metro has 223200 passengers per day.,x,,,,,,,,,Wuxi Metro provides transport to 223200 passengers each day.,Number of passengers per day.,4.709945202,0.5364626646,98.83568883,6.269336224
748,53,rel2text_fewshot100/seed_1,Wuxi Metro,passengers per day,223200,Wuxi Metro has 223200 passengers per day.,x,,,,,,,,,Wuxi Metro provides transport to 223200 passengers each day.,Number of passengers per day.,4.709945202,0.5364626646,98.83568883,6.269336224
748,53,kelm,Wuxi Metro,passengers per day,223200,The Wuxi Metro has 223200 passengers per day.,x,,,,,,,,,Wuxi Metro provides transport to 223200 passengers each day.,Number of passengers per day.,4.809998035,0.5742088892,98.82416129,5.815663815
748,53,rel2text_mask_mask/seed_1,Wuxi Metro,passengers per day,223200,Wuxi Metro has a speed limit of 223200.,,,,,,x,,,,Wuxi Metro provides transport to 223200 passengers each day.,Number of passengers per day.,2.848689556,3.700816259,0.7729664911,6.369583607
199,54,rel2text_mask_mask/seed_1,Dorit Schmiel,home location,Pankow,Dorit Schmiel was born in Pankow.,,,,,,x,,,,Dorit Schmiel lived in Pankow.,A contact location for a persons residence.,3.578795195,0.1814940362,15.75986594,4.80342865
199,54,rel2text/seed_1,Dorit Schmiel,home location,Pankow,Dorit Schmiel lives in Pankow.,x,,,,,,,,,Dorit Schmiel lived in Pankow.,A contact location for a persons residence.,5,0.3841882106,99.16365743,5.364440441
199,54,rel2text_fewshot100/seed_1,Dorit Schmiel,home location,Pankow,Dorit Schmiel was born in Pankow.,,,,,,x,,,,Dorit Schmiel lived in Pankow.,A contact location for a persons residence.,3.578795433,0.181493978,15.75988531,4.80342865
199,54,rel2text_desc_concat/seed_1,Dorit Schmiel,home location,Pankow,Dorit Schmiel lives in Pankow.,x,,,,,,,,,Dorit Schmiel lived in Pankow.,A contact location for a persons residence.,5,0.3841889324,99.16365743,5.36443758
199,54,webnlg/seed_1,Dorit Schmiel,home location,Pankow,Doris Schmiel lives in Pankow.,x,,,,,,,,,Dorit Schmiel lived in Pankow.,A contact location for a persons residence.,4.763264179,1.162518561,98.17740321,5.248150349
199,54,kelm,Dorit Schmiel,home location,Pankow,Dorit Schmiel's home is Pankow.,x,,,,,,,,,Dorit Schmiel lived in Pankow.,A contact location for a persons residence.,4.655286789,0.5219066981,98.37787747,5.860980988
1539,55,kelm,Monowitz concentration camp,victims,MainlyJews,The main jews were the victims of the Monowitz concentration camp.,,,,,x,,,,,Monowitz concentration camp’s victims were MainlyJews.,"Type, description, or name(s) of victims of a ConcentrationCamp, Criminal, SerialKiller, or some other atrocity",4.914002895,0.5244501401,98.94917011,5.321286201
1539,55,webnlg/seed_1,Monowitz concentration camp,victims,MainlyJews,The victims of the Monowitz concentration camp are Mainly jews.,x,,,,,,,,,Monowitz concentration camp’s victims were MainlyJews.,"Type, description, or name(s) of victims of a ConcentrationCamp, Criminal, SerialKiller, or some other atrocity",5,0.1531978254,99.4419992,5.814057827
1539,55,rel2text_mask_mask/seed_1,Monowitz concentration camp,victims,MainlyJews,Monowitz concentration camp has a concentration camp population of Mainly jews.,,,,,x,x,,,,Monowitz concentration camp’s victims were MainlyJews.,"Type, description, or name(s) of victims of a ConcentrationCamp, Criminal, SerialKiller, or some other atrocity",4.285487175,0.3226664383,97.45304585,6.124553204
1539,55,rel2text/seed_1,Monowitz concentration camp,victims,MainlyJews,The victims of Monowitz concentration camp were Mainly jews.,x,,,,,,,,,Monowitz concentration camp’s victims were MainlyJews.,"Type, description, or name(s) of victims of a ConcentrationCamp, Criminal, SerialKiller, or some other atrocity",5,0.1221442129,99.4690299,6.354199409
1539,55,rel2text_desc_concat/seed_1,Monowitz concentration camp,victims,MainlyJews,The Monowitz concentration camp was used to kill Mainly jews.,x,,,,,,,,,Monowitz concentration camp’s victims were MainlyJews.,"Type, description, or name(s) of victims of a ConcentrationCamp, Criminal, SerialKiller, or some other atrocity",4.278245449,0.08883091505,90.25782347,5.474523067
1539,55,rel2text_fewshot100/seed_1,Monowitz concentration camp,victims,MainlyJews,Monowitz concentration camp was used by Mainly jews.,,,,,,x,,,,Monowitz concentration camp’s victims were MainlyJews.,"Type, description, or name(s) of victims of a ConcentrationCamp, Criminal, SerialKiller, or some other atrocity",3.878757954,25.33015013,64.26615715,6.68078661
239,56,rel2text_desc_concat/seed_1,Pilot,part of series,Faking It,Pilot is a part of Faking It.,x,,,,,,,,,Pilot is part of the series Faking It.,The series to which this episode or season belongs.,4.968790054,0.5406076554,98.86337519,5.012859344
239,56,rel2text_fewshot100/seed_1,Pilot,part of series,Faking It,Faking It is part of series Faking It.,,,,x,,x,,,,Pilot is part of the series Faking It.,The series to which this episode or season belongs.,3.581772804,57.9351604,35.90238392,4.231688976
239,56,rel2text_mask_mask/seed_1,Pilot,part of series,Faking It,Pilot is a film that was filmed in Faking It.,,,,,,x,,,,Pilot is part of the series Faking It.,The series to which this episode or season belongs.,3.720216751,0.6546224467,75.97429752,4.987374783
239,56,kelm,Pilot,part of series,Faking It,The pilot is part of the Faking It series.,x,,,,,,,,,Pilot is part of the series Faking It.,The series to which this episode or season belongs.,5,0.3176900558,99.18261766,4.374189854
239,56,rel2text/seed_1,Pilot,part of series,Faking It,Pilot is part of the series Faking It.,x,,,,,,,,,Pilot is part of the series Faking It.,The series to which this episode or season belongs.,5,0.5862173624,98.78871441,5.014703274
239,56,webnlg/seed_1,Pilot,part of series,Faking It,Pilot is part of the series Faking It.,x,,,,,,,,,Pilot is part of the series Faking It.,The series to which this episode or season belongs.,5,0.5862171296,98.78871441,5.014704227
1504,57,rel2text/seed_1,Tauern Railway Tunnel,route start location,Salzburg,Tauern Railway Tunnel is located in Salzburg.,,,,,,x,,,,Tauern Railway Tunnel starts in Salzburg.,The start location of the route.,4.489937782,11.28882468,86.04333997,5.988188267
1504,57,rel2text_mask_mask/seed_1,Tauern Railway Tunnel,route start location,Salzburg,Tauern Railway Tunnel is located in Salzburg.,,,,,,x,,,,Tauern Railway Tunnel starts in Salzburg.,The start location of the route.,4.48993969,11.28883362,86.04332209,5.988186359
1504,57,rel2text_fewshot100/seed_1,Tauern Railway Tunnel,route start location,Salzburg,The Tauern Railway Tunnel is located in Salzburg.,,,,,,x,,,,Tauern Railway Tunnel starts in Salzburg.,The start location of the route.,4.412235737,7.442622632,90.79508781,5.585897923
1504,57,kelm,Tauern Railway Tunnel,route start location,Salzburg,The Tauern Railway Tunnel's route start in Salzburg.,,,,,x,,,,,Tauern Railway Tunnel starts in Salzburg.,The start location of the route.,4.345519066,0.2086989582,54.86061573,6.339099407
1504,57,rel2text_desc_concat/seed_1,Tauern Railway Tunnel,route start location,Salzburg,Tauern Railway Tunnel starts in Salzburg.,x,,,,,,,,,Tauern Railway Tunnel starts in Salzburg.,The start location of the route.,5,0.2415059134,99.29108024,6.818936348
1504,57,webnlg/seed_1,Tauern Railway Tunnel,route start location,Salzburg,The Tauern Railway Tunnel's start location is in Salzburg.,x,,,,,,,,,Tauern Railway Tunnel starts in Salzburg.,The start location of the route.,5,0.3466093913,98.97071123,5.883619785
1518,58,kelm,Phoemela Baranda,active years,1999–present,Phoemela Baranda's active years are 1999-present.,x,,,,,,,,,Phoemela Baranda's active years are from 1999–present.,Also called floruit.,5,0.2922715852,99.24913049,6.403843403
1518,58,rel2text_desc_concat/seed_1,Phoemela Baranda,active years,1999–present,Phoemela Baranda was active in 1999–present.,,,,,x,,,,,Phoemela Baranda's active years are from 1999–present.,Also called floruit.,4.835003853,0.2327882918,99.31178093,6.184149742
1518,58,rel2text_mask_mask/seed_1,Phoemela Baranda,active years,1999–present,Phoemela Baranda was in office 1999–present.,,,,,,x,,,,Phoemela Baranda's active years are from 1999–present.,Also called floruit.,4.360367298,0.1738821622,93.07566285,6.351675987
1518,58,rel2text_fewshot100/seed_1,Phoemela Baranda,active years,1999–present,Phoemela Baranda was active in 1999–present.,,,,,x,,,,,Phoemela Baranda's active years are from 1999–present.,Also called floruit.,4.835003853,0.2327882918,99.31178093,6.184149742
1518,58,rel2text/seed_1,Phoemela Baranda,active years,1999–present,Phoemela Baranda was active in 1999–present.,,,,,x,,,,,Phoemela Baranda's active years are from 1999–present.,Also called floruit.,4.83500433,0.2327879658,99.31178093,6.184150219
1518,58,webnlg/seed_1,Phoemela Baranda,active years,1999–present,Phoemela Baranda was active in 1999–present.,,,,,x,,,,,Phoemela Baranda's active years are from 1999–present.,Also called floruit.,4.835003853,0.232787733,99.31178093,6.184149742
1224,59,kelm,Suspicion,first publication date,1984-08-12,Suspicion was first published on 1984-08-12.,x,,,,,,,,,Suspicion was first published on 1984-08-12.,Date of the first publication.,5,0.2982835285,99.18497801,4.493216515
1224,59,webnlg/seed_1,Suspicion,first publication date,1984-08-12,"Suspicion was first published on August 12th, 1984.",x,,,,,,,,,Suspicion was first published on 1984-08-12.,Date of the first publication.,4.99129343,0.1273447997,99.05931354,4.222808838
1224,59,rel2text_mask_mask/seed_1,Suspicion,first publication date,1984-08-12,Suspicion was first reported on 1984-08-12.,,,,,,x,,,,Suspicion was first published on 1984-08-12.,Date of the first publication.,4.872531414,0.3225851106,97.86182642,4.435842037
1224,59,rel2text_desc_concat/seed_1,Suspicion,first publication date,1984-08-12,Suspicion was first published on 1984-08-12.,x,,,,,,,,,Suspicion was first published on 1984-08-12.,Date of the first publication.,5,0.2982838079,99.18497801,4.493211746
1224,59,rel2text_fewshot100/seed_1,Suspicion,first publication date,1984-08-12,Suspicion was published on 1984-08-12.,,,,,,x,,,,Suspicion was first published on 1984-08-12.,Date of the first publication.,4.978694439,0.809402205,98.43743443,4.822366714
1224,59,rel2text/seed_1,Suspicion,first publication date,1984-08-12,Suspicion was first published on 1984-08-12.,x,,,,,,,,,Suspicion was first published on 1984-08-12.,Date of the first publication.,5,0.2982835285,99.18497801,4.493216515
982,60,webnlg/seed_1,Pilots,music type,Single,Pilots is a single.,,,,,,,x,x,,Pilots was issued as a Single.,Type is too general.,4.651871681,0.356554077,99.12440777,6.051757813
982,60,rel2text_fewshot100/seed_1,Pilots,music type,Single,Pilots is composed of three music type.,,,,x,x,x,,,,Pilots was issued as a Single.,Type is too general.,2.557600737,0.871745497,3.523237631,6.077537537
982,60,rel2text_desc_concat/seed_1,Pilots,music type,Single,Pilots is a Single song.,,,,,,x,,,,Pilots was issued as a Single.,Type is too general.,4.434998989,0.09508047369,97.27116823,6.635677338
982,60,rel2text_mask_mask/seed_1,Pilots,music type,Single,Pilots is a Single.,,,,,,,,,,Pilots was issued as a Single.,Type is too general.,4.581374168,0.3469176358,99.05821085,6.731710911
982,60,rel2text/seed_1,Pilots,music type,Single,Pilots is a Single song.,,,,,,x,,,,Pilots was issued as a Single.,Type is too general.,4.434998989,0.09508054936,97.27115631,6.635684013
982,60,kelm,Pilots,music type,Single,Pilots is a music type single.,,,,x,x,x,,,,Pilots was issued as a Single.,Type is too general.,4.039710999,0.1632816973,55.30522466,6.076614857
421,61,rel2text/seed_1,British Quarterly Review,final publication year,1886,British Quarterly Review was published in 1886.,,,,,,x,,,,British Quarterly Review was last published in 1886.,Year of the final publication.,4.708725929,0.994159095,98.41125607,5.923951626
421,61,rel2text_desc_concat/seed_1,British Quarterly Review,final publication year,1886,British Quarterly Review was published in 1886.,,,,,,x,,,,British Quarterly Review was last published in 1886.,Year of the final publication.,4.708725929,0.9941615164,98.41125607,5.923954964
421,61,webnlg/seed_1,British Quarterly Review,final publication year,1886,The British Quarterly Review was published in 1886.,,,,,,x,,,,British Quarterly Review was last published in 1886.,Year of the final publication.,4.620551109,1.427583769,97.81458378,5.147022724
421,61,rel2text_mask_mask/seed_1,British Quarterly Review,final publication year,1886,British Quarterly Review was first published in 1886.,,,,,,x,,,,British Quarterly Review was last published in 1886.,Year of the final publication.,3.782591343,92.36899018,4.695054144,5.341088295
421,61,rel2text_fewshot100/seed_1,British Quarterly Review,final publication year,1886,British Quarterly Review was published in 1886.,,,,,,x,,,,British Quarterly Review was last published in 1886.,Year of the final publication.,4.708725929,0.9941615164,98.41125607,5.923954964
421,61,kelm,British Quarterly Review,final publication year,1886,The British Quarterly Review was published in 1886.,,,,,,x,,,,British Quarterly Review was last published in 1886.,Year of the final publication.,4.620551586,1.427580975,97.81458378,5.14702177
1005,62,rel2text_mask_mask/seed_1,Euriphene conjungens,phylum,Arthropod,Euriphene conjungens is a member of the family Arthropod.,,,,,,x,,,,Euriphene conjungens is from the phylum Arthropod.,"A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank.",4.858451843,5.804479867,87.13802099,4.844426632
1005,62,webnlg/seed_1,Euriphene conjungens,phylum,Arthropod,Arthropod is the phylum of Euriphene conjungens.,x,,,,,,,,,Euriphene conjungens is from the phylum Arthropod.,"A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank.",5,4.605967924,94.29315925,5.560751438
1005,62,rel2text_desc_concat/seed_1,Euriphene conjungens,phylum,Arthropod,Euriphene conjungens is in the phylum Arthropod.,x,,,,,,,,,Euriphene conjungens is from the phylum Arthropod.,"A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank.",5,8.67093727,89.97330666,5.291007042
1005,62,kelm,Euriphene conjungens,phylum,Arthropod,Euriphene conjungens is a phylum of Arthropod.,,,,,x,x,,,,Euriphene conjungens is from the phylum Arthropod.,"A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank.",5,4.883693904,93.91373992,5.4952178
1005,62,rel2text_fewshot100/seed_1,Euriphene conjungens,phylum,Arthropod,Euriphene conjungens is a phylum of Arthropod.,,,,,x,x,,,,Euriphene conjungens is from the phylum Arthropod.,"A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank.",5,4.883695021,93.91373992,5.495216846
1005,62,rel2text/seed_1,Euriphene conjungens,phylum,Arthropod,Euriphene conjungens belongs to the phylum Arthropod.,x,,,,,,,,,Euriphene conjungens is from the phylum Arthropod.,"A rank in the classification of organisms, below kingdom and above class; also called a division, especially in describing plants; a taxon at that rank.",5,1.558453497,97.70873785,5.071082592
960,63,rel2text/seed_1,Himalaya TV,location country,Nepal,Himalaya TV is broadcast in Nepal.,,,,,,,x,,,Himalaya TV is broadcasted in Nepal.,Country the thing is located.,5,0.4432053771,99.06009436,5.766265392
960,63,rel2text_mask_mask/seed_1,Himalaya TV,location country,Nepal,Himalaya TV is broadcast in Nepal.,,,,,,,,,,Himalaya TV is broadcasted in Nepal.,Country the thing is located.,5,0.443204958,99.06009436,5.766252041
960,63,kelm,Himalaya TV,location country,Nepal,Himalaya TV is located in Nepal.,,,,,,,,,,Himalaya TV is broadcasted in Nepal.,Country the thing is located.,4.077540398,1.490403339,97.11831212,5.632757664
960,63,webnlg/seed_1,Himalaya TV,location country,Nepal,Himalaya TV is located in Nepal.,,,,,,,,,,Himalaya TV is broadcasted in Nepal.,Country the thing is located.,4.077542305,1.490402035,97.11832404,5.632754326
960,63,rel2text_desc_concat/seed_1,Himalaya TV,location country,Nepal,Himalaya TV is in Nepal.,,,,,,,,,,Himalaya TV is broadcasted in Nepal.,Country the thing is located.,4.237114429,1.132205874,98.06479812,6.493700504
960,63,rel2text_fewshot100/seed_1,Himalaya TV,location country,Nepal,The Himalaya TV is broadcast in Nepal.,,,,,,,,,,Himalaya TV is broadcasted in Nepal.,Country the thing is located.,5,0.6455344148,98.44394326,5.420161724
527,64,webnlg/seed_1,Earth BioGenome Project,project start date,2018-11-01,"The start date of the project, the ""Earth Bio genome Project,"" was January 1, 2018.",x,,,,,,,,,The Earth BioGenome Project began on 2018-11-01.,The start date of the project.,4.209432602,23.25785309,71.87713385,4.637778282
527,64,rel2text_fewshot100/seed_1,Earth BioGenome Project,project start date,2018-11-01,Earth Bio genome Project start date is 2018-11-01.,x,,,,,,,,,The Earth BioGenome Project began on 2018-11-01.,The start date of the project.,4.948353767,0.3335369751,99.01217818,5.669586182
527,64,rel2text_mask_mask/seed_1,Earth BioGenome Project,project start date,2018-11-01,Earth Bio genome Project was launched on 2018-11-01.,x,,,,,,,,,The Earth BioGenome Project began on 2018-11-01.,The start date of the project.,5,0.2787585603,98.56217504,5.258367538
527,64,kelm,Earth BioGenome Project,project start date,2018-11-01,The Earth Bio genome Project began on 2018-11-01.,x,,,,,,,,,The Earth BioGenome Project began on 2018-11-01.,The start date of the project.,5,0.4060937557,99.04859662,5.27670002
527,64,rel2text/seed_1,Earth BioGenome Project,project start date,2018-11-01,Earth Bio genome Project was started on 2018-11-01.,x,,,,,,,,,The Earth BioGenome Project began on 2018-11-01.,The start date of the project.,5,0.2610682044,99.2636919,5.378175735
527,64,rel2text_desc_concat/seed_1,Earth BioGenome Project,project start date,2018-11-01,Earth Bio genome Project was started in 2018-11-01.,,,,,x,,,,,The Earth BioGenome Project began on 2018-11-01.,The start date of the project.,5,0.3829700174,99.08745289,5.693632126
691,65,kelm,Ed Sullivan Theater,currently used for,Television studio,Ed Sullivan Theater is currently used for a television studio.,x,,,,,,,,,Ed Sullivan Theater is currently used for hosting a Television studio.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.978347778,0.3935231362,99.12592769,5.840531826
691,65,rel2text/seed_1,Ed Sullivan Theater,currently used for,Television studio,Ed Sullivan Theater is currently used by the Television studio.,,,,,x,x,,,,Ed Sullivan Theater is currently used for hosting a Television studio.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.697237492,6.335125118,92.30307937,6.18904829
691,65,rel2text_fewshot100/seed_1,Ed Sullivan Theater,currently used for,Television studio,Ed Sullivan Theater is currently used for the Ed Sullivan Television studio.,,,,,,x,,,,Ed Sullivan Theater is currently used for hosting a Television studio.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.940896034,2.412067913,94.18163896,5.476102352
691,65,rel2text_mask_mask/seed_1,Ed Sullivan Theater,currently used for,Television studio,Ed Sullivan Theater is a Television studio.,,,,,,x,,,,Ed Sullivan Theater is currently used for hosting a Television studio.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.463269234,0.7217535749,98.29680324,6.65193367
691,65,rel2text_desc_concat/seed_1,Ed Sullivan Theater,currently used for,Television studio,Ed Sullivan Theater is currently used for a Television studio.,x,,,,,,,,,Ed Sullivan Theater is currently used for hosting a Television studio.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.978827477,0.3405449213,99.17878509,6.263700485
691,65,webnlg/seed_1,Ed Sullivan Theater,currently used for,Television studio,Ed Sullivan Theater is currently used for the Television studio.,,,,,x,,,,,Ed Sullivan Theater is currently used for hosting a Television studio.,"Current use of the architectural structure, if it is currently being used as anything other than its original purpose.",4.99136734,0.7486411836,98.68738055,6.118560314
188,66,kelm,Crohn's disease,sign or symptom,Abdominal pain,The sign of Crohn's disease is abdominal pain.,,,,,x,,,,,Crohn's disease has symptoms of Abdominal pain.,A sign or symptom of this condition.,4.894237041,0.3037795192,99.10683632,4.160490513
188,66,webnlg/seed_1,Crohn's disease,sign or symptom,Abdominal pain,Abdominal pain is a symptom of Crohn's disease.,x,,,,,,,,,Crohn's disease has symptoms of Abdominal pain.,A sign or symptom of this condition.,5,0.2385171829,99.34578538,3.127958059
188,66,rel2text_desc_concat/seed_1,Crohn's disease,sign or symptom,Abdominal pain,Crohn's disease can cause Abdominal pain.,x,,,,,,,,,Crohn's disease has symptoms of Abdominal pain.,A sign or symptom of this condition.,4.761751652,0.07121262606,99.35705662,3.905440569
188,66,rel2text_fewshot100/seed_1,Crohn's disease,sign or symptom,Abdominal pain,Abdominal pain is a sign or symptom of Crohn's disease. Abdominal Pain is a symptom of Abdomina.,,,,x,x,,,,,Crohn's disease has symptoms of Abdominal pain.,A sign or symptom of this condition.,5,3.667930514,90.33388495,3.035907507
188,66,rel2text/seed_1,Crohn's disease,sign or symptom,Abdominal pain,Crohn's disease is diagnosed by Abdominal pain.,x,,,,,,,,,Crohn's disease has symptoms of Abdominal pain.,A sign or symptom of this condition.,4.333202362,1.598702557,66.20901227,4.239530087
188,66,rel2text_mask_mask/seed_1,Crohn's disease,sign or symptom,Abdominal pain,Crohn's disease causes Abdominal pain.,x,,,,,,,,,Crohn's disease has symptoms of Abdominal pain.,A sign or symptom of this condition.,4.805693626,0.145879772,99.23533797,4.143895626
433,67,webnlg/seed_1,Dieksee,maximum depth,38,The maximum depth of Dieksee is 38.0.,,,,,,,,,,Dieksee is 38.0 in depth.,Source of the value can be declare by .,4.87508297,0.2394497627,81.77916408,6.237509251
433,67,rel2text_desc_concat/seed_1,Dieksee,maximum depth,38,Dieksee has a maximum depth of 38.0.,,,,,,,,,,Dieksee is 38.0 in depth.,Source of the value can be declare by .,4.926163673,0.2662930172,88.37580085,6.07517767
433,67,kelm,Dieksee,maximum depth,38,Dieksee has a maximum depth of 38.0.,,,,,,,,,,Dieksee is 38.0 in depth.,Source of the value can be declare by .,4.926162243,0.2662926214,88.37583661,6.075176239
433,67,rel2text_fewshot100/seed_1,Dieksee,maximum depth,38,Dieksee has a maximum depth of 38.0.,,,,,,,,,,Dieksee is 38.0 in depth.,Source of the value can be declare by .,4.926163673,0.2662930172,88.37580085,6.07517767
433,67,rel2text_mask_mask/seed_1,Dieksee,maximum depth,38,Dieksee has a water pressure of 38.0.,,,,,,x,,,,Dieksee is 38.0 in depth.,Source of the value can be declare by .,3.032240868,1.474464685,66.4683342,6.176286697
433,67,rel2text/seed_1,Dieksee,maximum depth,38,Dieksee has a maximum depth of 38.0.,,,,,,,,,,Dieksee is 38.0 in depth.,Source of the value can be declare by .,4.926162243,0.2662926214,88.37583661,6.075176239
